name,city,iata_code,icao,latitude,longitude,url,city_code,country,state,county
Geneve Airport,Les Avanchets,GVA,LSGG,46.23781635,6.108121245519259,http://www.gva.ch/,GVA,CH,Geneva,Geneva
Municipal,Gordonsville,GVE,KGVE,38.13333,-78.2,http://www.townofgordonsville.org/index.aspx?nid=125,GVE,US,Virginia,Orange County
Green River,,GVI,AYGV,-3.966667,141.15,,GVI,PG,,
Lee Gilmer Memorial,Gainesville,GVL,KGVL,34.27232265,-83.82681674804135,https://www.gainesville.org/lee-gilmer-memorial-airport,GVL,US,Georgia,Hall County
May-Gatka,Mayskiy,GVN,UHKM,48.9249059,140.0297395,,GVN,RU,Khabarovsk Krai,
Greenvale,,GVP,YGNV,-15.783333,144.61667,,GVP,AU,,
Governador Valadares Airport,Governador Valadares,GVR,SBGV,-18.850279,-41.933334,,GVR,BR,Minas Gerais,Governador Valadares
Majors Field,Greenville,GVT,KGVT,33.066666,-96.06167,,GVT,US,Texas,Hunt County
Richards-Gebaur,Grandview,GVW,,38.88333,-94.53333,,GVW,US,Missouri,Jackson County
Sandviken,Valbo,GVX,ESSK,60.592861799999994,16.95115381638249,,GVX,SE,Gaevleborg,Gavle Kommun
Gwa,,GWA,VYGW,21.0,94.0,,GWA,MM,,
Gwadar Airport,Gwadar,GWD,OPGD,25.2323386,62.32852684802599,,GWD,PK,Balochistan,
Gweru,Gweru,GWE,FVTL,-19.435833,29.86111,,GWE,ZW,Midlands,
Gwalior Airport,Morar,GWL,VIGR,26.2972939,78.22278188888617,,GWL,IN,Madhya Pradesh,Gwalior
Gnarowein,,GWN,,-6.566667,146.25,,GWN,PG,,
Leflore,Greenwood,GWO,KGWO,33.4945655,-90.0861945,http://greenwoodms.com/index.aspx?nid=113,GWO,US,Mississippi,Leflore County
Glenwood Springs,,GWS,KGWS,39.583168,-107.41441,http://www.glenwoodspringsairport.com/,GWS,US,,
Westerland - Sylt Airport,Tinnum,GWT,EDXW,54.91528,8.343056,,GWT,DE,Schleswig-Holstein,
Glendale,Glendale,GWV,WV66,43.11667,-87.95,,GWV,US,Wisconsin,Milwaukee County
Carnmore,Gaillimh,GWY,EICM,53.283333,-9.033333,http://www.galwayairport.com/,GWY,IE,Connaught,County Galway
Beringin Airport,,GXA,,-0.9418045500000001,114.89368285416867,,GXA,ID,,
Seiyun,Al Hamdi,GXF,OYSY,15.96591155,48.789005860185995,,GXF,YE,Muhafazat Hadramawt,
Negage,Camabatela,GXG,FNNG,-7.783333,15.45,,GXG,AO,Cuanza Norte,
Gannan Xiahe Airport,Nawu,GXH,ZLXH,34.819082699999996,102.62235479262483,,GXH,CN,Gansu Sheng,
Ten. Vidal,Coihaique,GXQ,SCCY,-45.58889,-72.09861,,GXQ,CL,Aisen,Provincia de Coyhaique
Yagoua,Yagoua,GXX,FKKJ,10.3563758,15.2378592,,GXX,CM,Far North,
Weld County,Greeley,GXY,KGXY,40.416668,-104.7,http://www.gxy.net/,GXY,US,Colorado,Weld County
Guayaramerin Airport,Guayaramerin,GYA,SLGY,-10.83,-65.361664,,GYA,BO,El Beni,
Wodgina Airport,Wodgina,GYB,,-21.1397729,118.6933762,,GYB,AU,Western Australia,
Heydar Aliyev International Airport,Yeni Suraxani,GYD,UBBB,40.4728196,50.04917439624536,http://www.airport-baku.com/,BAK,AZ,Baki,
Jose Joaquin de Olmedo Airport,Eloy Alfaro,GYE,SEGU,-2.142654,-79.88032,,GYE,EC,Guayas,
Magan Airport,Magan,GYG,UEMM,62.108316349999996,129.5622651182063,,GYG,RU,Sakha,
Gisenyi,Gisenyi,GYI,HRYG,-1.6788652499999999,29.259052480220763,,GYI,RW,Western Province,
Argyle,,GYL,YARG,-16.333332,128.66667,,GYL,AU,,
Gen Jose M Yanez,Heroica Guaymas,GYM,MMGM,27.955557,-110.93056,http://guaymas.asa.gob.mx/wb/webasa/guaymas_aeropuertos,GYM,MX,Sonora,
Santa Genoveva Airport,Goiania,GYN,SBGO,-16.632631,-49.226624,,GYN,BR,Goias,Goiania
Bandar Udara Senubung,Blangkejeren,GYO,WIMG,3.94565795,97.35973500023894,,GYO,ID,,
Gympie,Gympie,GYP,YGYM,-26.183332,152.63333,,GYP,AU,Queensland,Gympie Regional Council
Litchfield,Avondale,GYR,KGYR,33.433334,-112.35,http://goodyearairport.com/,GYR,US,Arizona,Maricopa County
Guang Yuan Airport,Guangyuan,GYS,ZUGU,32.3907322,105.69534195351403,,GYS,CN,Sichuan,
Guyuan Liupanshan Airport,Shirak,GYU,ZLGY,40.833332,43.9,,GYU,CN,Shirak,
Gary/Chicago International,East Chicago,GYY,,41.61782635,-87.41414025428601,,GYY,US,Indiana,Lake County
Gruyere Mine Airport,,GYZ,YGRM,-28.0339912,123.8140464,,GYZ,AU,,
Gaza - Yaser Arafat International Airport,Shukat as Sufi,GZA,LVGZ,31.24639,34.27611,,GZA,PS,Gaza Strip,
Garze Gesar Airport,Ganzi,GZG,ZUGZ,31.7548325,99.553507,,GZG,CN,Sichuan,
Ghazni,Khayr Kot,GZI,OAGN,33.0,68.416664,,GZI,AF,Paktika,
Gozo Heliport,Saint Lucia,GZM,,36.041668,14.208333,,GZM,MT,Saint Lucia,
Gizo Airport,,GZO,AGGN,-8.0999822,156.86506062321428,,GZO,SB,,
Gazipasa Airport,Gazipasa,GZP,LTFG,36.29880585,32.29718214713545,,GZP,TR,Antalya,
Gaziantep Airport,Oguzeli,GZT,LTAJ,36.9479318,37.47319308119735,,GZT,TR,Gaziantep,
Ghazvin,Qazvin,GZW,OIIK,36.233334,50.033333,,GZW,IR,Qazvin,
Hasvik Airport,Breivikbotn,HAA,ENHK,70.46667,22.15,https://avinor.no/en/airport/hasvik-airport/,HAA,NO,Finnmark Fylke,Hasvik
Marion County,Hamilton,HAB,KHAB,34.15,-88.1,,HAB,US,Alabama,Marion County
Hachijo Jima Airport,,HAC,RJTH,33.117947,139.78122,,HAC,JP,,
Halmstad Airport,Halmstad,HAD,ESMT,56.69265085000001,12.820655511825056,,HAD,SE,Halland,Halmstads Kommun
Havasupai,,HAE,,36.230556,-112.66944,,HAE,US,,
Half Moon,Half Moon Bay,HAF,KHAF,37.466667,-122.433334,,HAF,US,California,San Mateo County
Prince Said Ibrahim Internatonal Airport,,HAH,FMCH,-11.537275,43.27492,,YVA,KM,,
Dr Haines,Three Rivers,HAI,KHAI,41.95,-85.63333,,HAI,US,Michigan,Saint Joseph County
Hannover Airport,Langenhagen,HAJ,EDDV,52.46144075,9.687236575826585,,HAJ,DE,Lower Saxony,
Haikou Airport,,HAK,ZJHK,19.9442567,110.45927325175722,,HAK,CN,,
Halali,,HAL,FYHI,-19.966667,13.066667,,HAL,NA,,
Hamburg Airport,Fuhlsbuettel,HAM,EDDH,53.63636215,9.994550134684175,https://www.hamburg-airport.de/en/,HAM,DE,Hamburg,
Noi Bai International Airport,Soc Son,HAN,VVNB,21.2190339,105.8044969796485,,HAN,VN,Ha Noi,
Hamilton,Hamilton,HAO,KHAO,39.4,-84.566666,http://bcra.butlercountyohio.org/,HAO,US,Ohio,Butler County
Long Island,,HAP,,-20.5,148.75,,HAP,AU,,
Hanimaadhoo Airport,Dhidhdhoo,HAQ,VRMH,6.74674065,73.16926271391242,,HAQ,MV,Upper North,
Capital City,Steelton,HAR,KCXY,40.21611,-76.85222,http://www.flycxy.com/,HAR,US,Pennsylvania,Dauphin County
Hail Airport,Hayil,HAS,OEHL,27.4397262,41.6856697,,HAS,SA,Mintaqat Ha'il,
Heathlands,,HAT,YHTL,-19.720833,140.58333,,HAT,AU,,
Haugesund Airport,Vedavagen,HAU,ENHD,59.34292,5.2152365479364455,https://avinor.no/en/airport/haugesund-airport/,HAU,NO,Rogaland,Karmoy
Jose Marti International Airport,Boyeros,HAV,MUHA,22.987384849999998,-82.41424753295806,,HAV,CU,La Habana,
Haverfordwest,Haverfordwest,HAW,EGFE,51.8331205,-4.9610359,,HAW,GB,Wales,Pembrokeshire
Hatbox Field,,HAX,,35.75,-95.416664,,MKO,US,,
Haycock,,HAY,HAY,65.2008333,-161.1566667,,HAY,US,,
Hatzfeldthaven,,HAZ,,-4.433333,145.18333,,HAZ,PG,,
Hobart International Airport,Seven Mile Beach,HBA,YMHB,-42.837257,147.50519,,HBA,AU,Tasmania,Clarence
Industrial Airpark,,HBB,NM83,32.7,-103.13333,,HOB,US,,
Hanus Bay,,HBC,,57.5,-135.91667,,HBC,US,,
Habi,,HBD,AYHB,-6.32042775,142.48902706934854,,HBD,PG,,
Borg El Arab Airport,Alexandria,HBE,HEBA,30.922234,29.686504,,ALY,EG,Alexandria,
The Hattiesburg-Bobby L. Chain Mun.,Hattiesburg,HBG,KHBG,31.316668,-89.26667,,HBG,US,Mississippi,Forrest County
Hobart Bay,,HBH,,57.408333,-133.46666,,HBH,US,,
Harbour Island,Dunmore Town,HBI,,25.516666,-76.6,,HBI,BS,Harbour Island,
Holbrook Municipal,Holbrook,HBK,P14,34.941733150000005,-110.14722023079597,,HBK,US,Arizona,Navajo County
Flamingo,Tan Bien,HBN,,12.0,106.0,,HBN,VN,Tay Ninh,
Municipal,Pawnee City,HBO,,40.166668,-95.95,,HBO,US,Nebraska,Pawnee County
Qilian Airport,Hongtu,HBQ,,38.009560449999995,100.63671075340743,,HBQ,CN,Qinghai Sheng,
Hobart,Hobart,HBR,KHBR,35.016666,-99.1,,HBR,US,Oklahoma,Kiowa County
Hafr Albatin,,HBT,,27.911552,45.522972,,HRI,LK,,
Bulgan Hovd,Burenhayrhan,HBU,ZMBS,46.100496899999996,91.5836487910197,,HBU,MN,Hovd,Bulgan District
Hubli Airport,Hubli,HBX,VOHB,15.360478350000001,75.07761238064964,http://www.airportsindia.org.in/allAirports/hubli_generalinfo.jsp,HBX,IN,Karnataka,Dharwad
Howard County,Big Spring,HCA,KHCA,32.30361,-101.43389,http://www.mybigspring.com/pages/airport,HCA,US,Texas,Howard County
Shoal Cove,,HCB,,55.45,-131.28334,,HCB,US,,
Columbia County,Stottville,HCC,1B1,42.29045015,-73.71160128274613,,HCC,US,New York,Columbia County
Hechi Jinchengjiang Airport,Nandan Chengguanzhen,HCJ,ZGHC,24.8048431,107.71074985180161,,HCJ,CN,Guangxi Zhuangzu Zizhiqu,
Eil,Eyl,HCM,HCME,7.916667,49.8,,HCM,SO,Nugaal,
Hengchun,,HCN,RCKW,21.933332,120.833336,,HCN,TW,,
Halls Creek,,HCQ,YHLC,-18.23649795,127.66458487725606,,HCQ,AU,,
Holy Cross Airport,,HCR,PAHC,62.1908445,-159.7729269,,HCR,US,,
Cheraw,Cheraw,HCW,KCQW,34.7,-79.88333,,HCW,US,South Carolina,Chesterfield County
Chenzhou Beihu Airport,Chenzhou,HCZ,ZGCZ,25.75482855,112.84966005166282,,HCZ,CN,Hunan,
Hidden Falls,,HDA,,57.2,-134.85,,HDA,US,,
Airfield Heidelberg,Heidelberg,HDB,ETIE,49.3933,8.6525,,HDB,DE,,
Hyderabad,Kotri,HDD,OPKD,25.319433349999997,68.36835559267595,,HDD,PK,Sindh,
Brewster Field,Holdrege,HDE,KHDE,40.4518458,-99.33835078099264,,HDE,US,Nebraska,Phelps County
Heringsdorf Airport,Seebad Heringsdorf,HDF,EDAH,53.8785322,14.152571077560175,,HDF,DE,Mecklenburg-Vorpommern,
Handan Airport,Handan,HDG,ZBHD,36.52498965,114.42768905006909,,HDG,CN,Hebei,
Dillingham Airfield,Mililani Town,HDH,PHDH,21.466667,-157.96666,,HDH,US,Hawaii,Honolulu County
Kulhudhuffushi Airport,Kulhudhuffushi,HDK,VRBK,6.6312204999999995,73.06709444256374,,HDK,MV,Haa Dhaalu Atholhu,
Hamadan Airport,Hamadan,HDM,OIHH,34.8663962,48.55918810158661,,HDM,IR,Hamadan,
Yampa Valley Airport,Hayden,HDN,KHDN,40.4844693,-107.220936,,HDN,US,Colorado,Routt County
Havadarya,Qeshm,HDR,OIKP,27.05,56.166668,,HDR,IR,Hormozgan,Qeshm
Hoedspruit Airport,Hoedspruit,HDS,FAHS,-24.35,30.95,,HDS,ZA,Limpopo,Mopani District Municipality
Hat Yai International Airport,Khlong Hoi Khong,HDY,VTSS,6.9353952,100.3937098,,HDY,TH,Songkhla,
Herat International Airport,Guzarah,HEA,OAHR,34.2065784,62.22776940067165,,HEA,AF,Herat,
Henzada,Hinthada,HEB,VYHT,17.633333,95.46667,,HEB,MM,Ayeyarwady,
Herendeen,,HED,AK33,55.833332,-160.83333,,HED,US,,
Thompson-Robbins,Helena,HEE,KHEE,34.533333,-90.6,http://www.fly.arkansas.gov/Airports/Helena/HELENA%20_%20WEST%20HELENA.pdf,HEE,US,Arkansas,Phillips County
Heho Airport,,HEH,VYHH,20.74775785,96.79266859459293,,HEH,MM,,
Heide-Buesum,Oesterdeichstrich,HEI,EDXB,54.155556,8.902778,http://www.edxb.de,HEI,DE,Schleswig-Holstein,
Heihe Airport,Xinfu,HEK,ZYHE,50.216667,127.433334,,HEK,CN,Heilongjiang Sheng,
Helsinki-Vantaa Airport,,HEL,EFHK,60.32135905,24.947206800038444,http://www.finavia.fi/en/helsinki-airport,HEL,FI,,
Helsinki-malmi,,HEM,EFHF,60.2521109,25.0437312,,HEL,FI,,
Hendon,Hendon,HEN,,51.583332,-0.233333,,HEL,FI,England,Greater London
Haelogo,,HEO,AYHG,-9.13662165,147.59857131851487,,HEO,PG,,
Heraklion Airport,Nea Alikarnassos,HER,LGIR,35.3363305,25.1742268,,HER,GR,Crete,Nomos Irakleiou
State,Hermiston,HES,KHRI,45.85,-119.28333,,HES,US,Oregon,Umatilla County
Hohhot Baita International Airport,Haoxinying,HET,ZBHH,40.850898099999995,111.81798726025258,http://www.hhhtbtjc.com/,HET,CN,Inner Mongolia,
Huelva,Huelva,HEV,,37.266666,-6.95,,HEV,ES,Andalusia,Provincia de Huelva
Hengdian Airport,Nanshi,HEW,LGAT,29.1257754,120.24493415336624,,HEW,CN,Zhejiang Sheng,
Santo Domingo Herrera,,HEX,,18.475,-69.975,,SDQ,DO,,
Hanchey Army Heliport,Morgan,HEY,,31.416668,-84.53333,,OZR,US,Georgia,Calhoun County
Hardy-Anders,Morgantown,HEZ,KHEZ,31.614721,-91.29639,https://www.adamscountyms.net/natchez-adams-county-airport,HEZ,US,Mississippi,Adams County
Haifa Airport,Qiryat Mozqin,HFA,LLHA,32.8105658,35.043082565539606,http://www.iaa.gov.il/Rashat/en-US/Airports/Haifa/,HFA,IL,Haifa,
Brainard,Wethersfield,HFD,KHFD,41.7378691,-72.64876748368077,,HFD,US,Connecticut,Hartford County
Hefei Xinqiao Airport,,HFE,ZSOF,31.85,117.28333,,HFE,CN,,
Mackall AAF,Pinebluff,HFF,KHFF,35.033333,-79.566666,,HFF,US,North Carolina,Moore County
Hornafjordur,Hoefn,HFN,BIHN,64.29642104999999,-15.227721075402844,,HFN,IS,East,
Hagfors Airport,Hagfors,HFS,ESOH,60.020452,13.57844144654195,,HFS,SE,Vaermland,Hagfors Kommun
Hammerfest Airport,Hammerfest,HFT,ENHF,70.67963795,23.670357520019607,https://avinor.no/en/airport/hammerfest-airport/,HFT,NO,Finnmark Fylke,Hammerfest
Hargeisa Airport,Hargeysa,HGA,HCMH,9.512619050000001,44.079853877194694,http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.somalilandaviation.com%2F&h=AT2r8UIJqOYWDa0S_hV1mbRmYgqrpbW3KArb9oL43ykG2KOE0Obep,HGA,SO,Woqooyi Galbeed,
Hughenden,,HGD,YHUG,-20.816494,144.2268828,,HGD,AU,,
Higuerote Airport,Higuerote,HGE,SVHG,10.46339655,-66.09609106977287,,HGE,VE,Miranda,Municipio Brion
Hangzhou Xiaoshan International Airport,,HGH,ZSHC,30.2368729,120.42912444938366,http://www.hzairport.com/,HGH,CN,,
Higlieg,Abu Jibeha,HGI,,10.98333333,32.0,,HGI,SD,Southern Kordofan,
Helgoland,Helgoland,HGL,EDXH,54.18553595,7.9143290146581595,http://www.flughafen-helgoland.de,HGL,DE,Schleswig-Holstein,
Mae Hong Son Airport,Mae Hong Son,HGN,VTCH,19.3010716,97.97606956686425,,HGN,TH,Mae Hong Son,
Korhogo Airport,Korhogo,HGO,DIKO,9.413889,-5.616667,,HGO,CI,Savanes,
Wash. County Regional Airport,State Line,HGR,KHGR,39.70778,-77.73,,HGR,US,Pennsylvania,Franklin County
Hastings,Hastings,HGS,GFHA,8.393056,-13.13,,FNA,SL,Western Area,
Hunter AAF,,HGT,,35.966667,-121.15,,HGT,US,,
Mount Hagen Airport,Mount Hagen,HGU,AYMH,-5.8275371,144.29964153501777,,HGU,PG,Western Highlands,Hagen
Hogatza,,HGZ,2AK6,66.1849596,-155.7047114,,HGZ,US,,
Hachinohe,Uchimaru,HHE,RJSH,40.5541994,141.468868,,HHE,JP,Aomori,Hachinohe Shi
Hilton Head Airport,Hilton Head Island,HHH,KHXD,32.22564625,-80.69610111140818,,HHH,US,South Carolina,Beaufort County
Wheeler AFB,Wahiawa,HHI,PHHI,21.5,-158.03334,,HHI,US,Hawaii,Honolulu County
Frankfurt - Hahn Airport,Lautzenhausen,HHN,EDFH,49.944633350000004,7.261210336785306,,FRA,DE,Rheinland-Pfalz,
H K Heliport,,HHP,,22.318056,114.2,,HKG,HK,,
Hua Hin Airport,Hua Hin,HHQ,VTPH,12.636825250000001,99.9510244942222,,HHQ,TH,Prachuap Khiri Khan,
Hawthorne,Hawthorne,HHR,KHHR,33.926945,-118.33639,,HHR,US,California,Los Angeles County
Hikueru,,HHZ,NTGH,-17.533333,-142.53334,,HHZ,PF,,
Huai'an Lianshui Airport,Huai'an,HIA,ZSSH,33.79193035,119.12775073657423,,HIA,CN,Jiangsu Sheng,
Chisholm Airport,Hibbing,HIB,KHIB,47.38861,-92.83861,,HIB,US,Minnesota,Saint Louis County
Horn Island Airport,,HID,YHID,-10.586416400000001,142.2862673040163,,HID,AU,,
Regional,Whitefield,HIE,KHIE,44.365833,-71.548615,http://www.mountwashingtonairport.com/,HIE,US,New Hampshire,Coos County
Hill AFB,Ogden,HIF,KHIF,41.216667,-111.96667,http://www.hill.af.mil/,OGD,US,Utah,Weber County
Highbury,,HIG,YHHY,-16.4244003,143.1459961,,HIG,AU,,
Hook Island,,HIH,,-20.166668,148.95,,HIH,AU,,
Municipal,Desert Hills,HII,KHII,34.568333,-114.35528,,HII,US,Arizona,Mohave County
Hiroshima Airport,Takehara,HIJ,RJOA,34.437479100000004,132.91951481722555,,HIJ,JP,Hiroshima,
Hickam AFB,Honolulu,HIK,,21.316668,-157.86667,,HNL,US,Hawaii,Honolulu County
Shillavo,,HIL,HASL,6.083333,44.766666,,HIL,ET,,
Hingurakgoda,Polonnaruwa,HIM,VCCH,8.0407681,80.9516787,http://www.airforce.lk/pages.php?pages=hingurakgoda,HIM,LK,North Central,
Sacheon Airport,Chinju,HIN,RKPS,35.0921956,128.08665041662874,,HIN,KR,Gyeongsangnam-do,
Portland,Hillsboro,HIO,KHIO,45.516666,-122.98333,http://www.flypdx.com/Airports/Hillsboro/,HIO,US,Oregon,Washington County
Headingly,,HIP,YHDY,-21.3221345,138.2954338,,HIP,AU,,
Honiara International Airport,,HIR,AGGH,-9.429441749999999,160.04987604652325,,HIR,SB,,
Hayman Island,,HIS,,-20.066668,148.86667,,HIS,AU,,
Haivaro,,HIT,AYHO,-6.94283805,143.0551414177596,,HIT,PG,,
Hiroshima West,Hiroshima-shi,HIW,RJBH,34.36361,132.41638,,HIJ,JP,Hiroshima,
Zhijiang Airport,Zhijiang,HJJ,ZGCJ,27.44585455,109.70710797175595,,HJJ,CN,Hunan,
Khajuraho Airport,Khajuraho,HJR,VAKJ,24.813829300000002,79.91582702072975,http://www.aai.aero/allAirports/khajuraho_generalinfo.jsp,HJR,IN,Madhya Pradesh,Chhatarpur
Khujirt,,HJT,ZMHU,46.9214273,102.7695436,,HJT,MN,,
Blytheville Municipal Airport,Blytheville,HKA,KHKA,35.940556,-89.830833,,BYH,US,Arkansas,Mississippi County
Healy Lake,,HKB,,63.86667,-148.96666,,HKB,US,,
Hakodate Airport,Hakodate,HKD,RJCH,41.76987575,140.82501678734644,,HKD,JP,Hokkaido,
Hong Kong International Airport,Tuen Mun,HKG,VHHX,22.3125986,113.91732378641939,http://www.hongkongairport.com/,HKG,HK,Tuen Mun,
Hokitika Airport,,HKK,NZHK,-42.71319285,170.98582566679983,,HKK,NZ,,
Hoskins Airport,,HKN,AYHK,-5.46145235,150.40481931573086,,HKN,PG,,
Mara North Airstrip,Keroka,HKR,HKMF,-1.145556,35.124722,,HKR,KE,Nyamira District,
Hawkins Field,Jackson,HKS,KHKS,32.3,-90.2,http://jmaa.com/hks/,JAN,US,Mississippi,Hinds County
Phuket International Airport,,HKT,VTSP,8.11013195,98.30581527719204,,HKT,TH,,
Haskovo,Haskovo,HKV,,41.933334,25.55,,HKV,BG,Khaskovo,Obshtina Khaskovo
Hickory,Longview,HKY,KHKY,35.73861,-81.39167,,HKY,US,North Carolina,Catawba County
Lanseria International Airport,Diepsloot,HLA,FALA,-25.93444955,27.924736167011847,,JNB,ZA,Gauteng,City of Johannesburg Metropolitan Municipality
Hillenbrand,Batesville,HLB,KHLB,39.3,-85.21667,,HLB,US,Indiana,Ripley County
Hill City,Hill City,HLC,KHLC,39.36667,-99.85,,HLC,US,Kansas,Graham County
Hulunbuir Hailar Airport,Fendou,HLD,ZBLA,49.2079077,119.82751910954758,,HLD,CN,Inner Mongolia,
Saint Helena Airport,Jamestown,HLE,FHSH,-15.9586281,-5.646064223218827,http://sthelenaairport.com/,HLE,SH,Saint Helena,
Hultsfred - Vimmerby,Hultsfred,HLF,ESSF,57.52639,15.827778,http://www.hultsfredairport.se/,HLF,SE,Kalmar,Hultsfreds Kommun
Ohio County,Tiltonsville,HLG,KHLG,40.183334,-80.65,,HLG,US,Ohio,Jefferson County
Ulanhot Airport,Heping,HLH,ZBUL,46.200979149999995,121.99797999914493,,HLH,CN,Inner Mongolia,
Hollister,Hollister,HLI,KCVH,36.85,-121.4,http://www.hollister.ca.gov/site/html/gov/office/airport.asp,HLI,US,California,San Benito County
Beidahuang General Airport,Zhaodong,HLJ,,46.7932345403,130.27009854,,HLJ,CN,,
Hillside,,HLL,YHIL,-21.783333,119.333336,,HLL,AU,,
Park Township,Holland,HLM,,42.783333,-86.11667,https://web.archive.org/web/20160430210208/http://park-township-airport.com/,HLM,US,Michigan,Ottawa County
Helena Regional Airport,Helena,HLN,KHLN,46.6063969,-111.98274447010309,,HLN,US,Montana,Lewis and Clark County
Halim Perdanakusuma Airport,Jakarta,HLP,WIHH,-6.2630208,106.8989505677548,http://www.angkasapura2.co.id/cabang/hlp/content.php?menu=8&page_id=1,JKT,ID,Jakarta Raya,
Fort Hood AAF,Killeen,HLR,KHLR,31.116667,-97.73333,,ILE,US,Texas,Bell County
St Helens,St Helens,HLS,YSTH,-41.266666,148.25,,HLS,AU,Tasmania,Break O'Day
Hamilton,Hamilton,HLT,YHML,-37.646135400000006,142.0607158889008,,HLT,AU,Victoria,Southern Grampians
Houailou,Canala,HLU,,-21.033333,166.06667,,HLU,NC,North Province,Canala
Helenvale,,HLV,,-15.6860941,145.2188078,,HLV,AU,,
Hluhluwe,,HLW,FAHL,-28.01605505,32.27510193785516,,HLW,ZA,,
Anglesey Airport,Holyhead,HLY,,53.3,-4.633333,,HLY,GB,Wales,Anglesey
Hamilton International Airport,Hamilton,HLZ,NZHN,-37.8649356,175.3315424211442,http://www.hamiltonairport.co.nz/,HLZ,NZ,Waikato,Hamilton City
Khanty-Mansiysk Airport,Khanty-Mansiysk,HMA,USHH,61.0289346,69.09482038194037,,HMA,RU,Khanty-Mansiyskiy Avtonomnyy Okrug,
Mubarak International Airport,Al Manshah,HMB,HESG,26.3417454,31.731065840096637,,HMB,EG,Suhaj,
Oued Irara Airport,Hassi Messaoud,HME,DAUH,31.6753963,6.141752805006766,,HME,DZ,Ouargla,
Hermannsburg,,HMG,YHMB,-23.95,132.75,,HMG,AU,,
Hami Airport,Hami,HMI,ZWHM,42.916668,93.416664,,HMI,CN,Xinjiang Uygur Zizhiqu,
Khmelnitskiy,Khmel'nyts'kyy,HMJ,UKLH,49.416668,27.0,,HMJ,UA,Khmelnytskyi,
Holloman AFB,Alamogordo,HMN,KHMN,32.9,-105.95,http://www.holloman.af.mil/,ALM,US,New Mexico,Otero County
Gen Pesqueira Garcia Airport,Hermosillo,HMO,MMHO,29.09210995,-111.05463682353957,,HMO,MX,Sonora,
Hamar Airport,Hamar,HMR,ENHA,60.81817005,11.067417618542727,,HMR,NO,Hedmark,Hamar
Homeshore,,HMS,,58.294445,-135.34723,,HMS,US,,
Ryan Field,Green Acres,HMT,KHMT,33.733334,-117.025,http://www.rchmtra.com/,HMT,US,California,Riverside County
Hemavan Airport,,HMV,ESUT,65.727776,15.273056,,HMV,SE,,
Seosan Airport,Suisan,HMY,RKTP,36.703999,126.486,,HMY,KR,Chungcheongnam-do,
Hanamaki Airport,Hanamaki,HNA,RJSI,39.4265171,141.13528215177976,,HNA,JP,Iwate,
Municipal,Huntingburg,HNB,KHNB,38.3,-86.95,http://huntingburgairport.com/,HNB,US,Indiana,Dubois County
Hatteras,Buxton,HNC,KHSE,35.216667,-75.7,http://www.outerbanks.com/billy-mitchel-airport.html,HNC,US,North Carolina,Dare County
Haneda Airport,Kawasaki,HND,RJTT,35.54572095,139.78058713123818,http://www.haneda-airport.jp/,TYO,JP,Kanagawa,Kawasaki-shi
Tahneta Pass,,HNE,,61.8852019,-147.3349662,,HNE,US,,
Hienghene,Hienghene,HNG,,-20.666668,164.9,,HNG,NC,North Province,Hienghene
Hoonah Airport,,HNH,PAOH,58.0977585,-135.4118093,,HNH,US,,
Heiweni,Enewetak,HNI,AYHE,22.213057,159.44695,,HNI,PG,Enewetak Atoll,
Honolulu International Airport,Hickam Field,HNL,PHNL,21.32040435,-157.9173135198164,http://airports.hawaii.gov/hnl/,HNL,US,Hawaii,Honolulu County
Hana Airport,Hana,HNM,PHHN,20.7950029,-156.01442472183896,,HNM,US,Hawaii,Maui County
Honinabi,,HNN,AYHH,-6.133333,142.23334,,HNN,PG,,
Haines Municipal Airport,,HNS,PAHN,59.245834,-135.51889,,HNS,US,,
Hanna,,HNX,,41.833332,-106.5,,HNX,US,,
Hengyang Nanyue Airport,Hengyang,HNY,ZGHY,26.85,112.5,,HNY,CN,Hunan,Hengyang Shi
Hola,Hola,HOA,HKHO,-1.0,40.0,,HOA,KE,Tana River,
Lea County Airport,Hobbs,HOB,KHOB,32.68861,-103.21694,,HOB,US,New Mexico,Lea County
Komako,,HOC,AYOK,-7.398479050000001,145.8829293819037,,HOC,PG,,
Hodeidah Airport,Al Hudaydah,HOD,OYHD,14.755638,42.970478,,HOD,YE,Muhafazat al Hudaydah,Al Hawak
Houeisay,,HOE,VLHS,20.5,103.75,,HOE,LA,,
Al-Ahsa Airport,Al Hufuf,HOF,OEAH,25.2879377,49.487066980107045,,HOF,SA,Eastern Province,
Frank Pais Airport,Cacocum,HOG,MUHG,20.785278,-76.315,,HOG,CU,Holguin,
Hohenems-Dornbirn,,HOH,LOIH,47.3844036,9.699329804822927,http://www.loih.at/,HOH,AT,,
Hao Island,,HOI,NTTO,-18.06248,-140.96529,,HOI,PF,,
Hooker Creek,,HOK,YHOO,-18.3312301,130.65502900523728,,HOK,AU,,
Holikachu,,HOL,,62.86667,-159.65,,HOL,US,,
Homer Airport,,HOM,PAHO,59.6429186,-151.4905296,,HOM,US,,
Howes,Huron,HON,KHON,44.38361,-98.22639,,HON,US,South Dakota,Beadle County
Nhon Co,Gia Nghia,HOO,,12.009722,107.68806,,HOO,VN,Dak Nong,
